Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/x_position Max,evaluation/env_infos/final/x_position Mean,evaluation/env_infos/final/x_position Min,evaluation/env_infos/final/x_position Std,evaluation/env_infos/final/x_velocity Max,evaluation/env_infos/final/x_velocity Mean,evaluation/env_infos/final/x_velocity Min,evaluation/env_infos/final/x_velocity Std,evaluation/env_infos/initial/x_position Max,evaluation/env_infos/initial/x_position Mean,evaluation/env_infos/initial/x_position Min,evaluation/env_infos/initial/x_position Std,evaluation/env_infos/initial/x_velocity Max,evaluation/env_infos/initial/x_velocity Mean,evaluation/env_infos/initial/x_velocity Min,evaluation/env_infos/initial/x_velocity Std,evaluation/env_infos/x_position Max,evaluation/env_infos/x_position Mean,evaluation/env_infos/x_position Min,evaluation/env_infos/x_position Std,evaluation/env_infos/x_velocity Max,evaluation/env_infos/x_velocity Mean,evaluation/env_infos/x_velocity Min,evaluation/env_infos/x_velocity Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/x_position Max,exploration/env_infos/final/x_position Mean,exploration/env_infos/final/x_position Min,exploration/env_infos/final/x_position Std,exploration/env_infos/final/x_velocity Max,exploration/env_infos/final/x_velocity Mean,exploration/env_infos/final/x_velocity Min,exploration/env_infos/final/x_velocity Std,exploration/env_infos/initial/x_position Max,exploration/env_infos/initial/x_position Mean,exploration/env_infos/initial/x_position Min,exploration/env_infos/initial/x_position Std,exploration/env_infos/initial/x_velocity Max,exploration/env_infos/initial/x_velocity Mean,exploration/env_infos/initial/x_velocity Min,exploration/env_infos/initial/x_velocity Std,exploration/env_infos/x_position Max,exploration/env_infos/x_position Mean,exploration/env_infos/x_position Min,exploration/env_infos/x_position Std,exploration/env_infos/x_velocity Max,exploration/env_infos/x_velocity Mean,exploration/env_infos/x_velocity Min,exploration/env_infos/x_velocity Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls 
250,0.99368346,0.03918584,-0.9464876,0.7384458,29.6736836584578,17,95.07219517818817,29.6736836584578,8.867426979152699,28.11696610353432,2.9449756760134833,0.5592601132968765,-0.8494937217735793,0.46662262436279384,-0.053408628796899386,-0.1844002294791433,-1.0106211844759487,0.20838865286148037,1.0024627081094286,-0.355686680684,-1.8267765199364154,0.5620494119625875,0.0012178480912977152,-0.002238726238814157,-0.008407528759555086,0.0029251702544875946,-0.42200381271133935,-0.44086455381185663,-0.46494173572121245,0.011296234798648866,0.0012178480912977152,-0.13657903831532253,-1.0106211844759487,0.15304009206174357,1.9489349345698497,-0.4374588600892472,-1.8494835976098771,0.4665465358660988,7072,227824,147,53.05882352941177,24,35.618023507992646,0.9993678,0.08255134,-0.9934848,0.7033583,44.48924328201237,16,500.2275891372885,44.48924328201237,5.243084050917387,118.62549679389055,3.1602030983426603,0.7118278925121979,-0.900707097435977,0.46849518341725394,0.24714368256541905,-0.14237503526624765,-0.7190054641129907,0.17708168921234765,0.17967009967164924,-0.4310404794552072,-1.8960261024484892,0.4188324431816394,0.0014912410969670652,-0.003373041863664852,-0.0087013537031506,0.0033426877883236477,-0.36317820019693925,-0.447434674296057,-0.5104390279188495,0.042577754449799166,0.24714368256541905,-0.046624093990094734,-0.7190054641129907,0.14763384083581235,2.1656487060048613,-0.2851629415939025,-1.8960261024484892,0.46800681995298343,7142,252000,470,62.5,19,108.16596044967197,252000,0.0051601000004666275,24.129654900019887,1.2387129999997342,2.478539699999601,0.0071520999999847845,20.399789600019176,0.00017270000080316095,6652.005423700129,0.00012770000012096716,7092.32763671875,-9.627128601074219,22.796326,7.0857534,-4.625169,7.0209293,-12347909.0,15685635.0,11865226.0,-0.14892194,3121599.5,15414973.0,11802292.0,4467548.5,2661638.0,15566842.0,11782237.0,4419301.5,2659408.2,2138066000000.0,2148940800000.0,251000
251,0.9937403,0.07044189,-0.946125,0.7092269,37.272518059526924,18,233.93043248236768,37.272518059526924,7.144925365134393,56.265984487757585,2.9054409748151775,0.6818143547474436,-0.4064434395981418,0.3634157402013761,-0.10761869058027561,-0.13671843923201724,-0.283561137297794,0.044279349576671935,0.12814102500969052,-0.2647161835870921,-0.5693027196307411,0.1771057771640547,0.0006553318554869247,-0.002506309257580961,-0.0071495705812966315,0.002468432998757266,-0.42879902586163055,-0.45101988708656215,-0.46849809420211425,0.010786522303720871,0.0006553318554869247,-0.1165293587793876,-0.283561137297794,0.060956568844967876,1.9066191727951045,-0.31513785610776396,-1.404461082453786,0.3627856907652058,7090,228808,256,54.666666666666664,21,58.696015386244255,0.9988338,0.019002426,-0.99990815,0.77872413,29.06227263964022,23,172.62996653337186,29.06227263964022,6.40201595460439,36.26097948034785,4.099790389010636,0.6684322707117252,-0.45802488663179913,0.531712664964711,0.3512700755804033,-0.1135917686854605,-0.3316787095892842,0.11556753032658831,0.898683594997375,-0.3224848874348875,-0.8657595473452011,0.39489919440266597,0.0012855279813126998,-0.0029679134462098876,-0.007153732630354052,0.0023639106671958974,-0.18348639241026948,-0.42971788103136294,-0.5096896643655643,0.07999519231016937,0.3512700755804033,-0.07555786763800632,-0.3316787095892842,0.08274504721856572,3.0999519189986855,-0.3279270950765669,-1.4526919307945494,0.5314271286445006,7165,253000,129,43.47826086956522,21,27.333479336293784,253000,0.005247100000815408,22.089105800013385,1.0848660000001473,2.45723739999994,0.009039800000209652,18.532490700011294,0.0001416000004610396,6675.081155700144,8.320000051753595e-05,7121.9541015625,0.8792757987976074,19.706097,5.9008813,-3.6994867,6.316145,-12228908.0,15208933.0,11955812.0,6836554.0,2219314.5,15152141.0,11614368.0,5846471.0,2308398.2,15183456.0,11604744.0,5862878.5,2284187.2,571703100000.0,599197500000.0,252000
252,0.99291766,0.01379029,-0.9054035,0.8332651,11.866895078870316,2,17.778834300700055,11.866895078870316,5.954955857040576,5.91193922182974,0.9589300750797153,0.4478073614668045,-0.09071321526695601,0.27873449034169245,-0.11447163787564942,-0.11597634406830504,-0.11748105026096066,0.0015047061926556221,-0.2574167951919556,-0.4055137199541351,-0.5536106447163146,0.1480969247621795,-0.000506658351811699,-0.003502837534409149,-0.006499016717006599,0.00299617918259745,-0.4634380896026255,-0.4634877686877744,-0.4635374477729233,4.967908514888486e-05,-0.000506658351811699,-0.07048941539615519,-0.11748105026096066,0.03719255899451394,-0.03774158772774927,-0.5480255126575381,-1.0897262831680905,0.2790155888039378,7092,228861,33,26.5,20,6.5,0.99937296,0.10923137,-0.9983497,0.69070596,101.81955163249935,9,524.8655495355296,101.81955163249935,4.271531610307816,162.83953450471185,2.539009895222052,0.9163759646924942,-0.6245077740027503,0.41005407662038573,0.1822599839355163,-0.07216552891633414,-0.17929071123791376,0.10872925316627402,0.7071275389371148,-0.24808334144449912,-0.7679633682158744,0.4537098838593366,0.0014158597685604993,-0.0038184440682909626,-0.007197156202669537,0.0029592789425197,-0.36479214348983424,-0.4221697605923774,-0.5061977721767332,0.053897233060650813,0.1822599839355163,-0.058777699263141886,-0.19509432990730224,0.0905519328632665,1.5404494440721117,-0.08068999829937996,-1.6239402415825919,0.4094510310970031,7174,254000,503,111.11111111111111,17,150.2578853131024,254000,0.007616099999722792,21.51547029998801,1.1955588000000716,2.3340712999997777,0.004654999999729625,17.973424299988437,8.780000007391209e-05,6697.5748136001275,5.700000019714935e-05,7159.974609375,4.655898094177246,26.089544,5.4754667,-2.973725,6.6807413,-12668941.0,15037274.0,11824576.0,0.2141443,3223395.5,15098346.0,12029790.0,6525963.0,2613676.0,15148300.0,12024279.0,6506699.0,2614275.5,2080252400000.0,2070159000000.0,253000
253,0.9936861,0.06028009,-0.934762,0.70287275,73.75464007362172,12,308.2018780698712,73.75464007362172,9.304939002942383,89.04809557469613,3.0795826929450643,0.9096152938165064,-0.24831589357604741,0.6135625288245122,0.6203571027470796,-0.05678063082391061,-0.587799572579185,0.2807174258449746,1.7894790742974953,0.0149846340130219,-1.243899629518888,0.8585007139192766,0.0010387747274358857,-0.0037106949615888403,-0.008222414159984698,0.003035914062432178,-0.4334839913391625,-0.4528378174252961,-0.46798796037114576,0.01088992924353098,0.6203571027470796,-0.0706815706164435,-0.587799572579185,0.15337675840859857,2.0808489175677907,-0.08739872312701562,-1.243899629518888,0.61313698776266,7104,229834,232,81.08333333333333,24,68.53035620965517,0.9995383,0.030681537,-0.99635917,0.77776796,24.029548952025845,24,86.08565803929454,24.029548952025845,1.5625375117253335,26.70819687436168,3.3179941716678507,0.5767091748486203,-0.6741983445145892,0.4958858693919576,-0.026821221189501594,-0.14064548825721487,-0.7367667022609794,0.1279585590070719,0.686407366771764,-0.3580676977200495,-0.9554655285851366,0.2973131613811909,0.0015936989497687837,-0.004235704986625377,-0.008629917927753864,0.0027027422354913276,0.012601184163285638,-0.43442873690065326,-0.5007448056442656,0.09640878853406039,0.0015936989497687837,-0.11865948122473367,-0.7367667022609794,0.12395157794685038,2.320192806292332,-0.41965563949738405,-1.674173456701334,0.495598589142733,7198,255000,168,41.666666666666664,8,34.97578527432308,255000,0.00499390000004496,23.48572880001393,1.0759613000000172,2.4411865000001853,0.006165800000417221,19.957193300013387,0.0001399000002493267,6722.097456100137,8.8099999629776e-05,7111.2509765625,6.045532703399658,25.836023,5.3183856,-3.7566113,6.047851,-12563641.0,15430587.0,11570452.0,0.2205232,3440598.2,15454837.0,11861433.0,6153782.5,2457464.0,15474028.0,11851046.0,6253253.0,2449764.8,4481107400000.0,4548613600000.0,254000
254,0.9935626,0.066100225,-0.9188663,0.7273771,39.80478288558634,8,72.81330657236923,39.80478288558634,9.96145047472463,25.344501296461644,3.008478043366959,0.7014058658253101,-0.150119608137127,0.3758289376748363,-0.10856595644209391,-0.1329514834561814,-0.17306815547124663,0.020987816000615705,0.14976125452342837,-0.17925481991494627,-0.4237778492606307,0.19924557811250435,0.001187316141651261,-0.0025147356934226025,-0.008019770763653516,0.0033293646530928723,-0.4488953831637563,-0.4589850381230751,-0.4722386960906625,0.007086855837639557,0.001187316141651261,-0.10617532175650975,-0.17679363010072224,0.04829363875286386,2.013156036187699,-0.29539345389370797,-1.1496230246455632,0.37531123544419576,7112,230288,90,56.75,24,26.7242867070386,0.998628,0.03151372,-0.9953942,0.79066443,17.943310954326204,28,122.48367347325575,17.943310954326204,2.4530663039789213,24.41109381196689,3.840193018225047,0.5024127067211339,-0.6553966201921929,0.44977424134101013,-0.03130439954301149,-0.14083445711775786,-0.652469082489827,0.10258178588738877,0.5074543072316057,-0.4325767547063588,-1.3578050396197971,0.31210406071812885,0.0018569463675619327,-0.00334950388611033,-0.008491000455812815,0.002873691111297295,-0.2384808515966982,-0.45118203955568753,-0.5081300077605024,0.06120897359160687,0.0018569463675619327,-0.10854840991010396,-0.652469082489827,0.09608110475501862,2.8411849247487515,-0.49383043341832566,-1.6498943008562554,0.4494997699046532,7226,256000,147,35.714285714285715,6,30.91446395512387,256000,0.004819999999199354,23.175552399994558,1.1416864000002533,2.4140479000006962,0.014869800000269606,19.599977499994566,9.109999973588856e-05,6746.295840700145,5.9699999837903306e-05,7287.537109375,-5.108569145202637,26.207535,6.574389,-3.720141,7.5444164,-11955014.0,14996018.0,11445682.0,-0.49918684,3266418.0,15110153.0,11397934.0,1963600.4,2542987.0,15124046.0,11399115.0,2170685.8,2529378.5,3318312000000.0,3313101400000.0,255000
255,0.9946504,0.044779792,-0.93205464,0.71512884,30.171886565755486,23,247.22844262047263,30.171886565755486,5.5471812238030385,56.19788103252523,3.5759772467263837,0.7088390102271465,-0.2920340026245913,0.5031486543077107,0.22026342186655537,-0.09823450360270015,-0.23443117173279754,0.09430628458923032,1.0705182497070185,-0.258070493841064,-0.5841168146304542,0.35505097258023266,0.0006380417135976502,-0.0037570876297809805,-0.008376794714388349,0.0026635548102125067,-0.42526219558126727,-0.45253222591915526,-0.4681740902143066,0.011080208568104493,0.22026342186655537,-0.06509422205537162,-0.23443117173279754,0.07921198872213663,2.5783966333516735,-0.2880805026744466,-1.2917176493035158,0.5024974344677199,7135,231267,220,42.56521739130435,20,48.27532098554176,0.9991974,0.06686601,-0.9938803,0.73441327,35.409092163520086,19,244.45438064824688,35.409092163520086,0.5332880993477614,63.48883997071415,3.699064334982263,0.6727727511068816,-0.6547935781597464,0.4564903898899283,-0.006571675116299326,-0.13787496620972658,-0.6030171947711166,0.11425068284513944,0.36131561549827657,-0.4020912290594171,-1.251793942017229,0.3488400291176913,0.001257697620697176,-0.004965514527981485,-0.008738134996740799,0.0033050933403475737,-0.3229637708570442,-0.43706829280677506,-0.5042928986372541,0.05275030523454248,0.001257697620697176,-0.12979803580807253,-0.6030171947711166,0.09288923069798427,2.703793281191217,-0.3239642453074733,-1.6547142012386886,0.4562587981543072,7245,257000,261,52.63157894736842,1,64.67181158198987,257000,0.004783700000189128,22.53515639998477,1.1834780000008323,2.490915800000039,0.008366000000023632,18.84734069998285,0.0001495000005888869,6769.813512900146,0.00012270000024727779,7404.93994140625,1.2208786010742188,25.644348,5.862975,-4.8754106,6.5946836,-12937778.0,15340665.0,12440980.0,0.26886085,2587144.8,15172494.0,12381769.0,7333476.5,2214944.2,15125603.0,12373729.0,7480899.5,2224229.0,1889118700000.0,1869237700000.0,256000
256,0.99416643,0.034339648,-0.9215353,0.7518492,33.703857483396106,5,85.11447469642457,33.703857483396106,7.783857737550622,29.25863328638765,1.4260793020621394,0.6557170716614027,-0.1811451142235967,0.310045779168318,-0.12096793362286637,-0.1411176111708275,-0.1922885731229825,0.02638353400228015,0.0011757907768701614,-0.34409557969051796,-0.4981821297639754,0.18534542822506003,-0.002410769751622387,-0.004626541196789432,-0.007340246516030486,0.002179027893989561,-0.4402495188210523,-0.4600636008785681,-0.47055188198489256,0.011044605706444669,-0.002410769751622387,-0.10593167762761457,-0.19229797944919746,0.047901720843583476,0.42762522839461314,-0.3408841896426717,-1.1799432259007665,0.3095854429575074,7140,231524,109,51.4,23,32.462901903557544,0.9991618,0.06302784,-0.9969469,0.7446657,29.01155049742009,22,226.55166942471118,29.01155049742009,3.877178507602051,52.40063804166756,1.9306245710125822,0.6382541109432417,-0.8327922336426905,0.4059950883376112,-0.08447439404925833,-0.13063881652657694,-0.24830223385838285,0.03720329907062849,0.17736758225082339,-0.3838516142805584,-0.8814749437548105,0.2490874170900183,0.0008601910991747912,-0.003845574819298892,-0.007803598070497035,0.00298524674194242,-0.3375344026272767,-0.4415217070961548,-0.5064320359946516,0.04506096095788289,0.0008601910991747912,-0.10784951607443663,-0.2490613866603378,0.052724226491091125,0.9307996605506796,-0.3583948922511301,-1.830341898616903,0.40553750066880306,7267,258000,238,45.45454545454545,19,51.45671373523336,258000,0.005539500000850239,23.0791000000263,1.1924783000004027,2.4651082000000315,0.005143800000041665,19.410589900026025,0.000146399999721325,6793.9184506001675,9.389999922859715e-05,7535.9169921875,-5.784197807312012,24.426819,6.6479125,-4.574426,8.361526,-12616370.0,15828536.0,12383768.0,4366461.0,2324719.8,15328061.0,12071492.0,5635430.5,2337106.0,15355782.0,12080074.0,5600448.5,2333899.8,611390260000.0,604350250000.0,257000
257,0.99457115,0.11066731,-0.91702914,0.62325245,133.2523476419254,4,357.48841429904707,133.2523476419254,14.301746841837378,138.79698504307132,3.6160752676728887,0.9334665333935228,-0.07123984585053181,0.39661231522996093,0.023111528672295267,-0.07480729881499211,-0.15309944256519695,0.07899239367012835,0.47732061201535575,-0.13687318576284935,-0.5994865235009993,0.4313502287209185,-0.0002473864040250203,-0.005176201004094284,-0.008164211333057754,0.0029975581912109217,-0.4401678623615488,-0.4505733693326466,-0.45640442138621196,0.006652248992064471,0.023111528672295267,-0.08198534568826114,-0.20163317223189242,0.06205438873306451,2.619862653851859,-0.06412932116073468,-1.0707583106244252,0.39606914542912364,7144,232095,360,142.75,33,132.11997388737254,0.9985742,0.09554958,-0.9925186,0.71431357,69.28504527164579,12,310.6122755096424,69.28504527164579,9.373608876489737,98.18121440349833,2.5614970384743625,0.8314205432597497,-0.5049584661367492,0.3944395497381448,0.038972004201276854,-0.10937145308138944,-0.2243018517295912,0.07150018910395332,0.32378041608391134,-0.16928290909717858,-0.7624163974669397,0.3066539926122838,0.0011104725319587808,-0.0022821597183769657,-0.005634410308601448,0.0020302536423620907,-0.18559169055070582,-0.4024395964272016,-0.49674281254680264,0.11715607981772816,0.038972004201276854,-0.09423295384588647,-0.24400794981005053,0.06286183134365493,1.5619113184717117,-0.16546321520164517,-1.5038939797523574,0.3940056821146679,7279,259000,308,83.33333333333333,24,91.05614873374681,259000,0.007451200000105018,23.016315600008056,1.1066698999993605,2.4323624999997264,0.0050563000004331116,19.46462990000873,9.919999956764514e-05,6817.946299000177,4.660000013245735e-05,7341.92041015625,-7.6631011962890625,24.790543,6.8608913,-4.0294495,7.697403,-12442075.0,15881337.0,11734848.0,-0.35495552,3494442.0,15853559.0,12013004.0,5869713.5,2561777.0,15850448.0,12007708.0,5755114.0,2569448.0,3783281600000.0,3775300000000.0,258000
258,0.99299085,0.08018696,-0.9445357,0.6280828,80.03455000736875,11,289.3924747076643,80.03455000736875,10.442806140173033,88.74975358251402,4.829022479099508,0.892880375335757,-1.0449244631867074,0.5238201974128699,0.25242248955962443,-0.07444585238055293,-0.2671204499394132,0.14898480675353318,1.35426380684532,0.10110951574583432,-0.3871840185479189,0.5715565494763082,0.0011080034232987164,-0.002902118066275859,-0.006521755089211182,0.00290535964131927,-0.4238111940920081,-0.4432258578324856,-0.46436512503110144,0.010316498370432012,0.25242248955962443,-0.07108995520813033,-0.2671204499394132,0.08823663532702693,3.8316468885366866,-0.1047141167528279,-2.0447394058148527,0.5230694136732053,7155,233081,259,89.63636363636364,25,72.87133459021234,0.9993657,0.095232114,-0.9964714,0.7276768,75.56669585073355,10,345.40804651012814,75.56669585073355,6.079834966155557,117.58536432320912,1.9776097071758605,0.7556669585073351,-1.836703911521842,0.6360455550986912,0.20788170060856445,-0.19094386718453754,-0.9364183460431859,0.2715276565709868,0.4253717328318758,-0.6366133429346972,-2.503342592503982,0.7009663070898685,0.0013208854099367728,-0.0015579989692383277,-0.007496779986624294,0.0025548802598479546,-0.3402158331245976,-0.4369210197816578,-0.49233600596685906,0.040273270501477755,0.2642729813906895,-0.07468326296649874,-0.9364183460431859,0.1577549964224333,0.9780328821233607,-0.24110154546694063,-2.830965422847678,0.6356800871322148,7289,260000,464,100.0,21,136.85174459976753,260000,0.005186700000194833,23.0823580999986,1.1358663000000888,2.34871160000057,0.007151599999815517,19.585277499998483,9.279999994760146e-05,6842.032150600184,7.159999950090423e-05,7550.10302734375,3.5105013847351074,23.745815,5.606857,-4.3624783,6.3344474,-12838595.0,16024589.0,12093274.0,0.59049666,3060107.5,15746905.0,12204560.0,6476541.5,2438072.2,15787168.0,12200324.0,6652575.5,2447865.5,3400228400000.0,3419672200000.0,259000
259,0.9939211,0.075493045,-0.9598694,0.6700078,64.250218002748,13,281.96258642757687,64.250218002748,8.359827047217495,82.19342765003437,4.12310305676438,0.8718714342752859,-0.14164590152406475,0.5159052570462427,0.3615734069328311,-0.07429238072918211,-0.15745381948750167,0.13819719501909802,0.7400578517087059,-0.12152584099081784,-0.6706378447959085,0.43233346500357733,-0.002106257701046133,-0.0039574292400016454,-0.00782940242944161,0.001907605792377337,-0.4233268748058466,-0.4492133248485247,-0.46586120946664156,0.01130057209537525,0.3615734069328311,-0.0882488583821331,-0.21215689723843031,0.08277804095453425,3.1262763317582762,-0.12540090750829755,-1.141347860657213,0.5152426676336802,7168,234039,294,73.6923076923077,23,74.55651920665971,0.99937975,0.09657359,-0.9924802,0.7189276,105.92760392981369,9,406.56910001232933,105.92760392981369,6.597823772450544,133.49496401939243,4.007325111306226,0.9533484353683238,-0.4964447112525032,0.554779005990044,0.6358473689198187,-0.037465502163733864,-0.3248658637288534,0.26238196265442715,1.2108154159643363,-0.17405900898547935,-1.0398806484807552,0.5949133485569019,0.0017482752119581386,-0.002314880308797846,-0.00785726679349698,0.003438211679705389,-0.3743615112502265,-0.4388904946822009,-0.48476830264034854,0.036046079907192115,0.6358473689198187,-0.08467297296935437,-0.3248658637288534,0.12948132341759322,3.0103942793970466,-0.04349446403894283,-1.495712283893876,0.5544811545242263,7298,261000,394,111.11111111111111,21,118.22149122581021,261000,0.005229899999903864,21.581653599984747,1.1997745999997278,2.5923720000000685,0.010854299999664363,17.773226799984513,0.00012630000037461286,6864.559798700175,6.970000049477676e-05,7558.84228515625,-5.47164249420166,24.337254,6.612693,-4.025531,7.6042094,-12893716.0,15837650.0,12528304.0,0.20133406,2773639.8,15923847.0,12312007.0,6542417.5,2596215.5,15766728.0,12307745.0,6552990.0,2606210.2,1579238200000.0,1559461100000.0,260000
260,0.99469554,0.11072121,-0.9232258,0.6559302,113.233472612396,8,379.53658081146386,113.233472612396,13.502907478694885,133.0322822173528,3.0646564797493814,0.9243548784685387,-0.2941768755684229,0.3541429255707916,0.11990220445482078,-0.06929985551242988,-0.14054002716747716,0.08516242301364602,0.27717353143766504,-0.03660355201170398,-0.4539827077633049,0.26150009142104497,0.000985724148711462,-0.001373694873369719,-0.006096740749114595,0.002139948182863343,-0.433238344539542,-0.4505171547168152,-0.4656552328521449,0.012556356666204221,0.11990220445482078,-0.08012442657346443,-0.16732367890645186,0.05821516366688759,2.066212574991882,-0.07299009987428028,-1.2930619156132075,0.3535236321264836,7176,235019,366,122.5,28,123.37645642504083,0.99885464,0.07654503,-0.99574834,0.7187584,57.35238278605544,14,230.97387669886987,57.35238278605544,6.614044941647306,69.64543718714366,3.2832727894052307,0.8029333590047762,-0.9100554395680012,0.48193704451273767,0.13434577262278916,-0.11133457425716363,-0.22993654314868103,0.09144978338933284,0.5458392647136726,-0.29597496684522223,-0.9696027278092364,0.4597381912347776,0.001355662330193626,-0.0038798686387124036,-0.008009848794294006,0.0027056575293310544,-0.22865036360528335,-0.4204335479089139,-0.5089719652201351,0.08132460104765421,0.13434577262278916,-0.09543440204737633,-0.22993654314868103,0.055595232397052656,2.285909893201236,-0.19393180450301445,-1.9073935233120503,0.4815971684116015,7312,262000,241,71.42857142857143,23,64.00302926504371,262000,0.004685700000663928,21.36334249999527,1.1205425999996805,2.415779700000712,0.009303799999543116,17.81284329999471,9.399999999004649e-05,6886.880127600177,9.339999996882398e-05,7433.26953125,8.582559585571289,20.775963,5.037152,-3.7005634,5.77291,-13114332.0,16770574.0,12403972.0,0.33745113,3049492.8,16979508.0,12463007.0,7878986.5,2350401.8,17183880.0,12461999.0,7911338.0,2358700.5,2944576300000.0,2932878300000.0,261000
