Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_dist Max,evaluation/env_infos/final/reward_dist Mean,evaluation/env_infos/final/reward_dist Min,evaluation/env_infos/final/reward_dist Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_dist Max,evaluation/env_infos/initial/reward_dist Mean,evaluation/env_infos/initial/reward_dist Min,evaluation/env_infos/initial/reward_dist Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_dist Max,evaluation/env_infos/reward_dist Mean,evaluation/env_infos/reward_dist Min,evaluation/env_infos/reward_dist Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_dist Max,exploration/env_infos/final/reward_dist Mean,exploration/env_infos/final/reward_dist Min,exploration/env_infos/final/reward_dist Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_dist Max,exploration/env_infos/initial/reward_dist Mean,exploration/env_infos/initial/reward_dist Min,exploration/env_infos/initial/reward_dist Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_dist Max,exploration/env_infos/reward_dist Mean,exploration/env_infos/reward_dist Min,exploration/env_infos/reward_dist Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls
10,0.1010182,-2.6034713e-05,-0.06837464,0.013866083,-298.0812289622846,1,-298.0812289622846,-298.0812289622846,-298.0812289622846,0.0,-0.29710613151508797,-0.2980812289622845,-0.32108027056652216,0.0018174029997886818,-0.0,0.0,-0.0,0.0,-0.29768761703623314,-0.29768761703623314,-0.29768761703623314,0.0,-0.009350181,-0.009350181,-0.009350181,0.0,-0.29310320141769475,-0.29310320141769475,-0.29310320141769475,0.0,-0.0,-0.00038453782,-0.02040935,0.0015631965,-0.29310320141769475,-0.29769669111794395,-0.3006817669845317,0.0006978613104561025,11,11000,1000,1000.0,1000,0.0,0.5755458,-0.06611542,-0.65381,0.22829296,-326.4757850241459,1,-326.4757850241459,-326.4757850241459,-326.4757850241459,0.0,-0.11475044521418228,-0.32647578502414604,-1.260861101503623,0.15490643745563903,-0.037343297,-0.037343297,-0.037343297,0.0,-0.19281096849442408,-0.19281096849442408,-0.19281096849442408,0.0,-0.8549351,-0.8549351,-0.8549351,0.0,-0.40592599188829726,-0.40592599188829726,-0.40592599188829726,0.0,-3.9876802e-08,-0.11297785,-0.8549351,0.14503008,-0.08197852629151954,-0.21349793674052464,-0.40592599188829726,0.038153284978381635,12,12000,1000,1000.0,1000,0.0,12000,0.009582799999975578,29.851514299999565,1.4187747000000286,3.5759166999999934,0.009063600000047245,24.837906399999554,0.00015899999999646752,363.01517309999673,0.00011109999996961051,0.0588931068778038,-4.175359725952148,1.9653848,0.5256662,-3.1034775,0.81459653,2.0864906,-0.09084198,-2.3379931,-5.431361,1.309011,-0.35736543,-2.3998003,-5.3600187,1.2900524,-0.27584723,-2.3648038,-5.316727,1.2992872,0.02470396,0.027442306,11000
11,0.19911735,6.2490064e-05,-0.04896863,0.00919659,-154.16614282395278,1,-154.16614282395278,-154.16614282395278,-154.16614282395278,0.0,-0.14919322718266564,-0.15416614282395272,-0.2893817376935076,0.006151394886662943,-0.0,0.0,-0.0,0.0,-0.15370868227827655,-0.15370868227827655,-0.15370868227827655,0.0,-0.079295404,-0.079295404,-0.079295404,0.0,-0.21008633343811742,-0.21008633343811742,-0.21008633343811742,0.0,-0.0,-0.00016916232,-0.079295404,0.0029264071,-0.14868945544245024,-0.15399698048995453,-0.21008633343811742,0.0036810477357591123,12,12000,1000,1000.0,1000,0.0,0.6078626,5.703762e-05,-0.6613543,0.19902503,-224.48093823631402,1,-224.48093823631402,-224.48093823631402,-224.48093823631402,0.0,-0.11450133144591249,-0.22448093823631396,-1.0368143266578176,0.10837449209199318,-0.0012570588,-0.0012570588,-0.0012570588,0.0,-0.13926043574320546,-0.13926043574320546,-0.13926043574320546,0.0,-0.24698757,-0.24698757,-0.24698757,0.0,-0.1738454612504434,-0.1738454612504434,-0.1738454612504434,0.0,-6.208677e-08,-0.07922194,-0.87477905,0.106829435,-0.11122609416689969,-0.14525900271036007,-0.1738454612504434,0.011417251427046114,13,13000,1000,1000.0,1000,0.0,13000,0.006722899999999754,29.52499860000006,1.4211303999999814,3.5691244999999867,0.01043210000000272,24.517287600000145,0.00017919999999094216,394.4775944999973,0.00012189999995371181,0.0459519624710083,-3.9076972007751465,1.7881935,0.7313325,-4.1740274,1.0418657,3.0123522,-1.2468233,-3.1658547,-8.221061,1.5601429,-1.5745686,-3.200109,-7.983741,1.5300721,-1.4895765,-3.1794126,-8.029847,1.5370413,0.0218482,0.019962229,12000
12,-0.01306291,-0.24063535,-0.40801483,0.038264595,-233.13398203442244,1,-233.13398203442244,-233.13398203442244,-233.13398203442244,0.0,-0.11467703099028818,-0.23313398203442237,-0.5131151197148489,0.04406660119219026,-0.1314824,-0.1314824,-0.1314824,0.0,-0.10217049289940441,-0.10217049289940441,-0.10217049289940441,0.0,-0.2584217,-0.2584217,-0.2584217,0.0,-0.2546934304429221,-0.2546934304429221,-0.2546934304429221,0.0,-0.0003412784,-0.11873909,-0.3329522,0.03398148,-0.06893609116208647,-0.11439488299155388,-0.2546934304429221,0.01641118487658235,13,13000,1000,1000.0,1000,0.0,0.37451944,-0.12033944,-0.6565258,0.17148407,-172.23810309435794,1,-172.23810309435794,-172.23810309435794,-172.23810309435794,0.0,-0.030279226729735632,-0.17223810309435775,-0.9731280542780445,0.1211499389234072,-0.03028805,-0.03028805,-0.03028805,0.0,-0.05857123677158927,-0.05857123677158927,-0.05857123677158927,0.0,-0.028467003,-0.028467003,-0.028467003,0.0,-0.2502874452584712,-0.2502874452584712,-0.2502874452584712,0.0,-4.1105775e-07,-0.087776735,-0.8620522,0.11088951,-0.02855538298664232,-0.08446137212909707,-0.27482131116055797,0.037503055394451805,14,14000,1000,1000.0,1000,0.0,14000,0.006370299999957751,29.605845599999213,1.3839323000000263,3.7121457999999734,0.012072600000010425,24.49101719999925,0.00016540000001441513,425.9958752999948,0.00014199999998254498,0.036159660667181015,-3.163724660873413,2.0128748,1.0470167,-2.5525353,0.7323265,3.7614768,-1.312886,-4.037893,-8.368609,1.3325274,-1.4848436,-4.044014,-8.339222,1.3481301,-1.5082566,-4.0355244,-8.409678,1.3513926,0.02028324,0.015310105,13000
13,0.26099384,-0.10977884,-0.32740638,0.05505212,-132.39880787803835,1,-132.39880787803835,-132.39880787803835,-132.39880787803835,0.0,-0.08259018869519412,-0.13239880787803834,-0.439813335148758,0.03571272099006699,-0.010568334,-0.010568334,-0.010568334,0.0,-0.08157617021804499,-0.08157617021804499,-0.08157617021804499,0.0,-0.2143899,-0.2143899,-0.2143899,0.0,-0.225423429815239,-0.225423429815239,-0.225423429815239,0.0,-2.3410678e-09,-0.03016426,-0.2143899,0.02283645,-0.0813579532322196,-0.10223454704823297,-0.225423429815239,0.01667591994982417,14,14000,1000,1000.0,1000,0.0,0.4713917,-0.06827795,-0.54644775,0.17086841,-183.80162475474248,1,-183.80162475474248,-183.80162475474248,-183.80162475474248,0.0,-0.029971784594432872,-0.18380162475474243,-0.8403987110555176,0.10283020859093434,-0.018771753,-0.018771753,-0.018771753,0.0,-0.13084841171143233,-0.13084841171143233,-0.13084841171143233,0.0,-0.00089944125,-0.00089944125,-0.00089944125,0.0,-0.30671310272035696,-0.30671310272035696,-0.30671310272035696,0.0,-2.330382e-08,-0.06771578,-0.5972103,0.08936483,-0.023062529820999114,-0.11608583979728544,-0.31354140037306427,0.033499734454432516,15,15000,1000,1000.0,1000,0.0,15000,0.007098700000028657,29.843584899999655,1.3855123999999819,3.8250642000000425,0.009729499999991731,24.61595519999969,0.00016059999995832186,457.7937781999949,6.429999996271363e-05,0.028723785653710365,-3.212916612625122,2.3122725,1.0949607,-1.673888,0.7371008,4.5491676,-1.9653814,-4.8267612,-7.9685917,1.1936209,-2.2284083,-4.882326,-8.028776,1.2057613,-2.2433124,-4.7886143,-7.6594644,1.1863874,0.019797267,0.020014413,14000
14,0.24335507,0.00015332323,-0.110129684,0.09626312,-192.32260275513244,1,-192.32260275513244,-192.32260275513244,-192.32260275513244,0.0,-0.16155039989031234,-0.19232260275513266,-0.3282457151194194,0.03627539622508505,-0.017466411,-0.017466411,-0.017466411,0.0,-0.14916132970414533,-0.14916132970414533,-0.14916132970414533,0.0,-0.09903422,-0.09903422,-0.09903422,0.0,-0.2108219566350665,-0.2108219566350665,-0.2108219566350665,0.0,-1.424678e-08,-0.018533224,-0.11844335,0.02229387,-0.14755803698388856,-0.17378937949398976,-0.2108219566350665,0.01955208776982963,15,15000,1000,1000.0,1000,0.0,0.51568455,-0.0005764824,-0.40957257,0.1345719,-122.1024647709104,1,-122.1024647709104,-122.1024647709104,-122.1024647709104,0.0,-0.06417717723062641,-0.12210246477091047,-0.7066352395675543,0.06729284379278476,-4.73908e-05,-4.73908e-05,-4.73908e-05,0.0,-0.07833818236252098,-0.07833818236252098,-0.07833818236252098,0.0,-0.004329418,-0.004329418,-0.004329418,0.0,-0.15990139569732761,-0.15990139569732761,-0.15990139569732761,0.0,-4.3560362e-08,-0.036219858,-0.53186125,0.05388264,-0.06216540187841529,-0.08588260602713017,-0.23760700979532068,0.02974963443538358,16,16000,1000,1000.0,1000,0.0,16000,0.008916899999974248,29.82222070000057,1.436776199999997,3.67838009999997,0.011863199999993412,24.685997400000588,0.0001650000000381624,489.54274619999666,0.00012190000001055523,0.02326364815235138,-2.0026845932006836,2.7763174,1.4674934,-5.434833,1.2492684,5.355444,-2.9416785,-5.6160502,-9.050793,1.3484229,-3.018263,-5.6198664,-9.26784,1.3377231,-3.0090818,-5.6083875,-9.091093,1.3092444,0.019622546,0.01523708,15000
15,0.25608176,0.00011045386,-0.07692398,0.014192923,-56.06046349287684,1,-56.06046349287684,-56.06046349287684,-56.06046349287684,0.0,-0.05438598125123339,-0.05606046349287685,-0.26809897509479186,0.010662576254467267,-0.0,0.0,-0.0,0.0,-0.055221346818130373,-0.055221346818130373,-0.055221346818130373,0.0,-0.1311558,-0.1311558,-0.1311558,0.0,-0.13694317129516262,-0.13694317129516262,-0.13694317129516262,0.0,-0.0,-0.00040290254,-0.1311558,0.005943833,-0.05427591653667671,-0.05565756094993605,-0.13694317129516262,0.0051948029998820176,16,16000,1000,1000.0,1000,0.0,0.71866226,-0.0021949061,-0.7724956,0.26517633,-317.9085738511769,1,-317.9085738511769,-317.9085738511769,-317.9085738511769,0.0,-0.05723976510252257,-0.3179085738511764,-1.325974048698675,0.19882783541508106,-0.013693535,-0.013693535,-0.013693535,0.0,-0.21967770844473622,-0.21967770844473622,-0.21967770844473622,0.0,-0.27599955,-0.27599955,-0.27599955,0.0,-0.36572794492487704,-0.36572794492487704,-0.36572794492487704,0.0,-3.2163416e-07,-0.1406466,-1.193499,0.17989634,-0.010705619068334294,-0.1772619632694928,-0.38489453883557445,0.06277294553312256,17,17000,1000,1000.0,1000,0.0,17000,0.010012499999959346,29.13977079999995,1.457224599999961,3.5693330999999944,0.010391799999979412,24.092532800000072,0.00015780000001086592,520.5877991999967,0.0001181999999744221,0.019598711282014847,-2.209872245788574,3.0373263,1.4380193,-2.138641,0.95076233,5.878124,-3.2150404,-6.2858243,-10.421999,1.5390455,-3.2401898,-6.277816,-10.176783,1.5055826,-3.2690568,-6.2308693,-9.912101,1.4835738,0.02291013,0.030187521,16000
16,0.54594696,0.057808723,-0.1133449,0.10012377,-197.47749476848463,1,-197.47749476848463,-197.47749476848463,-197.47749476848463,0.0,-0.019013474130713602,-0.19747749476848447,-0.8648934188784033,0.05805605016958053,-0.024359487,-0.024359487,-0.024359487,0.0,-0.16879684078922727,-0.16879684078922727,-0.16879684078922727,0.0,-0.45934597,-0.45934597,-0.45934597,0.0,-0.27246772294313537,-0.27246772294313537,-0.27246772294313537,0.0,-6.52519e-07,-0.026733235,-0.5961162,0.04119275,-0.018723791104219144,-0.17074425909719923,-0.27246772294313537,0.02170732865839723,17,17000,1000,1000.0,1000,0.0,0.34784213,0.0002071538,-0.3265555,0.10104961,-80.21168152672423,1,-80.21168152672423,-80.21168152672423,-80.21168152672423,0.0,-0.0575099649821426,-0.08021168152672417,-0.3045483709190169,0.028991444639963115,-0.0016496176,-0.0016496176,-0.0016496176,0.0,-0.05815004100719763,-0.05815004100719763,-0.05815004100719763,0.0,-0.02241081,-0.02241081,-0.02241081,0.0,-0.06910368821420063,-0.06910368821420063,-0.06910368821420063,0.0,-1.684495e-07,-0.020422135,-0.24198826,0.02871437,-0.05748739979866866,-0.0597895476838553,-0.07339885158515105,0.003279136927072544,18,18000,1000,1000.0,1000,0.0,18000,0.007880699999986973,29.991825100000142,1.434938299999999,3.54255169999999,0.012429900000029193,24.99369400000012,0.00018190000002960005,552.5259854999985,0.00014859999998861895,0.016854694113135338,-0.7254951000213623,3.3074896,1.8223187,-1.2705503,0.9928575,6.189183,-3.7633777,-6.583076,-11.399284,1.6610832,-3.93799,-6.5475664,-11.5851345,1.5999228,-3.95108,-6.559701,-11.542802,1.5894016,0.03096405,0.043097697,17000
17,0.4629449,0.06289362,-0.18459092,0.16045752,-197.41386685514402,1,-197.41386685514402,-197.41386685514402,-197.41386685514402,0.0,-0.029968343939222736,-0.19741386685514403,-0.602340537425531,0.09368524244994683,-0.033047106,-0.033047106,-0.033047106,0.0,-0.11824795813640819,-0.11824795813640819,-0.11824795813640819,0.0,-0.17676407,-0.17676407,-0.17676407,0.0,-0.31349883614127305,-0.31349883614127305,-0.31349883614127305,0.0,-3.6436575e-07,-0.059404455,-0.4286359,0.07663081,-0.02557506438676302,-0.13800941320129875,-0.31349883614127305,0.026263582544926525,18,18000,1000,1000.0,1000,0.0,0.33463866,-0.26425672,-0.60384595,0.09150401,-335.8856645073641,1,-335.8856645073641,-335.8856645073641,-335.8856645073641,0.0,-0.10188044250148155,-0.335885664507364,-1.1034085654620673,0.08384150280045946,-0.09541342,-0.09541342,-0.09541342,0.0,-0.17989425986248855,-0.17989425986248855,-0.17989425986248855,0.0,-1.1641532e-08,-1.1641532e-08,-1.1641532e-08,0.0,-0.3838731618173854,-0.3838731618173854,-0.3838731618173854,0.0,-1.1641532e-08,-0.15640919,-0.72925985,0.07971676,-0.06535702586310722,-0.17947647481393803,-0.384521934432207,0.03293902599364037,19,19000,1000,1000.0,1000,0.0,19000,0.007821599999942919,29.432526499999653,1.637489999999957,3.6780345000000807,0.00704269999994267,24.101966699999707,0.0001015999999935957,583.9055331000011,6.940000002941815e-05,0.015696562826633453,-0.14368793368339539,3.428509,1.9654124,-2.046743,0.97493404,7.2375126,-3.869442,-7.4971046,-12.037074,1.5867677,-4.1025324,-7.514239,-12.167943,1.5587349,-4.076552,-7.582816,-11.757242,1.562875,0.036656573,0.035387464,18000
18,0.04191282,-0.59599596,-0.81242037,0.22909528,-941.0735698290936,1,-941.0735698290936,-941.0735698290936,-941.0735698290936,0.0,-0.047582047444222994,-0.9410735698290947,-1.4270473483173447,0.4467600792834005,-1.3163896,-1.3163896,-1.3163896,0.0,-0.10560729526149158,-0.10560729526149158,-0.10560729526149158,0.0,-0.0051308936,-0.0051308936,-0.0051308936,0.0,-0.33301421282437993,-0.33301421282437993,-0.33301421282437993,0.0,-0.0021365148,-0.8153917,-1.3200537,0.4503015,-0.023036353360464435,-0.12568190174990665,-0.33301421282437993,0.024125076217592353,19,19000,1000,1000.0,1000,0.0,0.6062614,0.0027134758,-0.54870653,0.15570039,-209.6000491257487,1,-209.6000491257487,-209.6000491257487,-209.6000491257487,0.0,-0.031664046681362294,-0.20960004912574878,-1.1093670198093146,0.12618859874333924,-0.010815414,-0.010815414,-0.010815414,0.0,-0.18716318027239573,-0.18716318027239573,-0.18716318027239573,0.0,-0.43225828,-0.43225828,-0.43225828,0.0,-0.23323543593469662,-0.23323543593469662,-0.23323543593469662,0.0,-2.6257567e-07,-0.048499934,-0.7351057,0.08543314,-0.0208712685770611,-0.16110011221078127,-0.3742613264690131,0.07202570032415018,20,20000,1000,1000.0,1000,0.0,20000,0.007850800000028357,30.799840900001414,1.4320765999999594,3.6469703999999865,0.007728600000064034,25.704894400001308,0.000181399999974019,616.6815729000016,0.00013870000009319483,0.014978908002376556,0.7413254380226135,3.606577,2.1764593,-0.5361185,0.8848803,7.938505,-4.5437155,-8.095522,-13.000902,1.9064822,-4.614626,-8.201511,-12.944096,1.9597086,-4.645111,-8.196876,-13.292531,1.9588428,0.075567655,0.06286529,19000
19,0.15725954,-0.00017061217,-0.31427822,0.017783567,-80.01684074660618,1,-80.01684074660618,-80.01684074660618,-80.01684074660618,0.0,-0.07874248893825346,-0.0800168407466061,-0.3704582354927916,0.01323590936130047,-0.0,0.0,-0.0,0.0,-0.07878005040612106,-0.07878005040612106,-0.07878005040612106,0.0,-0.19754162,-0.19754162,-0.19754162,0.0,-0.17291661118515916,-0.17291661118515916,-0.17291661118515916,0.0,-0.0,-0.00063256884,-0.19754162,0.0077692596,-0.07874204622873512,-0.07938427193723595,-0.17291661118515916,0.006351859082829485,20,20000,1000,1000.0,1000,0.0,0.18160057,-0.19105618,-0.72721815,0.12655394,-260.4611078881168,1,-260.4611078881168,-260.4611078881168,-260.4611078881168,0.0,-0.10771926084176062,-0.2604611078881161,-1.38913143693809,0.11352350669936069,-0.121703304,-0.121703304,-0.121703304,0.0,-0.17166982284252127,-0.17166982284252127,-0.17166982284252127,0.0,-0.087528005,-0.087528005,-0.087528005,0.0,-0.3323601740077956,-0.3323601740077956,-0.3323601740077956,0.0,-1.5324088e-07,-0.10503671,-1.0576925,0.10635823,-0.0035186835996470363,-0.15542439237555367,-0.3323601740077956,0.01876300722289912,21,21000,1000,1000.0,1000,0.0,21000,0.008490599999959159,29.63252190000037,1.465185799999972,3.4347124000000804,0.010408500000039567,24.713413200000446,0.00018169999998463027,648.2500014000017,0.00012969999988854397,0.015144514851272106,-0.5286670327186584,3.5682993,1.87383,-1.1456668,0.9903919,7.938602,-4.9172225,-8.136569,-11.284131,1.5619211,-4.9912553,-8.119381,-10.942304,1.5219063,-5.0373435,-8.159495,-11.236916,1.5952984,0.037969828,0.018414613,20000
20,0.5844245,0.073960565,-0.13217296,0.12459856,-204.60641433712917,1,-204.60641433712917,-204.60641433712917,-204.60641433712917,0.0,-0.030755382567925406,-0.20460641433712926,-0.9356410108976869,0.07900304277219633,-0.09137456,-0.09137456,-0.09137456,0.0,-0.16932990932931558,-0.16932990932931558,-0.16932990932931558,0.0,-0.5289116,-0.5289116,-0.5289116,0.0,-0.2566107668339961,-0.2566107668339961,-0.2566107668339961,0.0,-1.09605764e-08,-0.04198994,-0.683104,0.067553066,-0.029820901820251745,-0.1626164758257145,-0.2566107668339961,0.018089223618753782,21,21000,1000,1000.0,1000,0.0,0.2026255,-0.15397555,-0.7361711,0.11285825,-251.40053617370137,1,-251.40053617370137,-251.40053617370137,-251.40053617370137,0.0,-0.07878794637745859,-0.25140053617370123,-1.4688924551188136,0.09650638278220834,-0.014085534,-0.014085534,-0.014085534,0.0,-0.1771360402666489,-0.1771360402666489,-0.1771360402666489,0.0,-0.17222272,-0.17222272,-0.17222272,0.0,-0.3860656123863375,-0.3860656123863375,-0.3860656123863375,0.0,-1.3229754e-07,-0.0728909,-1.0838958,0.08977985,-0.05162262846952916,-0.17850963850440724,-0.3860656123863375,0.021195330226568426,22,22000,1000,1000.0,1000,0.0,22000,0.008466499999940424,29.317638999998167,1.4189120999999432,3.5499227000000246,0.00939739999989797,24.330660499998316,0.0001617000000351254,679.4785005000007,0.00011810000000878063,0.014970931224524975,-0.46082910895347595,3.583728,1.8903217,-2.3297758,1.2908704,8.66799,-5.0847883,-8.786381,-13.893164,1.8132256,-5.39154,-8.881187,-13.402272,1.7808777,-5.493534,-8.906822,-13.534981,1.7416296,0.06250128,0.061536808,21000
21,0.3520313,-0.002057405,-0.55599123,0.03902605,-106.7693035473,1,-106.7693035473,-106.7693035473,-106.7693035473,0.0,-0.028994640045866073,-0.10676930354730005,-0.9147714456555467,0.049264654308012676,-0.0,0.0,-0.0,0.0,-0.09799544708246165,-0.09799544708246165,-0.09799544708246165,0.0,-0.45194352,-0.45194352,-0.45194352,0.0,-0.3057450286101649,-0.3057450286101649,-0.3057450286101649,0.0,-0.0,-0.0030545308,-0.6182525,0.03340139,-0.028969832215452154,-0.10371477236672502,-0.3057450286101649,0.020071272420636724,22,22000,1000,1000.0,1000,0.0,0.3727844,-0.00022543242,-0.24842831,0.088332266,-73.66614164050846,1,-73.66614164050846,-73.66614164050846,-73.66614164050846,0.0,-0.010894136912722832,-0.07366614164050847,-0.3350873674935614,0.024187151579550255,-0.036068045,-0.036068045,-0.036068045,0.0,-0.05272981730228239,-0.05272981730228239,-0.05272981730228239,0.0,-0.0031198217,-0.0031198217,-0.0031198217,0.0,-0.06017757898334046,-0.06017757898334046,-0.06017757898334046,0.0,-4.0825228e-09,-0.015605281,-0.27793637,0.022490585,-0.009550749617230838,-0.05806086143933472,-0.08076165098609316,0.008501282286399172,23,23000,1000,1000.0,1000,0.0,23000,0.009193699999968885,30.432442700000138,1.4493966999999657,3.5066923000000543,0.008995099999992817,25.457878700000265,0.00015799999994214886,711.8506700999997,0.00012819999994917453,0.015074650757014751,-0.5242995023727417,3.261814,1.8750103,-1.4950755,0.97727317,8.934736,-5.153929,-8.974908,-13.2909775,1.9175488,-5.549433,-9.110474,-13.37496,1.8874633,-5.322792,-9.085093,-13.323096,1.8536106,0.05390042,0.07152748,22000
22,0.42203254,0.00015975728,-0.15477337,0.022163086,-96.79240903467459,1,-96.79240903467459,-96.79240903467459,-96.79240903467459,0.0,-0.0952085331426271,-0.09679240903467444,-0.5485741582429134,0.020702490467844458,-0.0,0.0,-0.0,0.0,-0.09522309113035025,-0.09522309113035025,-0.09522309113035025,0.0,-0.35622302,-0.35622302,-0.35622302,0.0,-0.1923511412656033,-0.1923511412656033,-0.1923511412656033,0.0,-0.0,-0.0009824557,-0.35622302,0.015268266,-0.09520853305665143,-0.09580995331201156,-0.1923511412656033,0.006259017855595809,23,23000,1000,1000.0,1000,0.0,0.72952753,-0.046549357,-0.6055963,0.17343031,-209.77250462097518,1,-209.77250462097518,-209.77250462097518,-209.77250462097518,0.0,-0.024477835364588352,-0.20977250462097508,-1.3504088119451203,0.13460267342062904,-0.0012184655,-0.0012184655,-0.0012184655,0.0,-0.12169066352642387,-0.12169066352642387,-0.12169066352642387,0.0,-0.0637185,-0.0637185,-0.0637185,0.0,-0.3151119186840413,-0.3151119186840413,-0.3151119186840413,0.0,-1.4672487e-08,-0.06448982,-1.0644207,0.11564333,-0.011568583255494164,-0.1452826773063902,-0.3452355682117635,0.050486800558623084,24,24000,1000,1000.0,1000,0.0,24000,0.00760919999993348,29.808295500003283,1.4979806000000053,3.6079427999999325,0.011850600000002487,24.68258770000341,0.00019580000002861198,743.5615568000023,0.00012879999997039704,0.015557294711470604,1.0603103637695312,4.000392,2.254685,-1.287402,0.8894517,9.089066,-5.418937,-9.3831215,-13.0509815,1.9109786,-5.605454,-9.310379,-12.629987,1.8673584,-5.2016597,-9.364834,-12.72302,1.9062874,0.027988907,0.018268438,23000
23,0.5251001,0.00017507198,-0.18256499,0.025418561,-81.13727182096993,1,-81.13727182096993,-81.13727182096993,-81.13727182096993,0.0,-0.078932753660658,-0.08113727182096994,-0.7626037132114227,0.02882896433366912,-0.0,0.0,-0.0,0.0,-0.07894118785936335,-0.07894118785936335,-0.07894118785936335,0.0,-0.55146027,-0.55146027,-0.55146027,0.0,-0.21114344709814148,-0.21114344709814148,-0.21114344709814148,0.0,-0.0,-0.001292268,-0.55146027,0.02163716,-0.07893275365292018,-0.079845003890175,-0.21114344709814148,0.008651802061229275,24,24000,1000,1000.0,1000,0.0,0.5989488,0.00034797483,-0.2695411,0.087908424,-42.98405181605053,1,-42.98405181605053,-42.98405181605053,-42.98405181605053,0.0,-0.018176209745450506,-0.0429840518160506,-0.9680412332330599,0.04756928063361883,-4.8141155e-05,-4.8141155e-05,-4.8141155e-05,0.0,-0.03460576508420835,-0.03460576508420835,-0.03460576508420835,0.0,-0.7174791,-0.7174791,-0.7174791,0.0,-0.25056212346896084,-0.25056212346896084,-0.25056212346896084,0.0,-3.4766458e-08,-0.015456023,-0.7174791,0.03573914,-0.016187802992069258,-0.02752802941218391,-0.25056212346896084,0.015110271391022119,25,25000,1000,1000.0,1000,0.0,25000,0.00804029999994782,29.686219700002084,1.4629944000000705,3.693545199999903,0.009971700000050987,24.511389100002134,0.0001545999999734704,775.1698529000046,0.00012440000000424334,0.015896497294306755,0.05623501539230347,4.147949,2.013578,-2.6785903,1.3562956,9.770723,-6.322989,-9.874855,-15.275774,1.8868556,-6.4387493,-9.902979,-15.356497,1.8385074,-6.4128604,-9.871101,-15.022796,1.8319591,0.042774305,0.041966163,24000
